total_bill,tip,sex,smoker,day,time,size,price_per_person,firstname,lastname,Payer Name,CC Number,Payment ID
515.66,402.78,Female,No,Sun,Meal,1,403.97,Shauna,Toor,Shauna Toor,6556902668397151,Sun4178
334.66,978.23,Female,Yes,Thu,Meal,3,873.77,Elora,Clarissa,Elora Clarissa,6541068451930862,Sun8163
334.97,840.78,Female,No,Mon,Breakfast,1,298.69,Madalyn,Sandye,Madalyn Sandye,6556212629176746,Sun1352
537.25,79.46,Male,No,Sat,Dinner,1,145.72,Stevana,Ephrem,Stevana Ephrem,6556056269857466,Sun8641
372.04,230.3,Female,No,Sun,Meal,3,254.69,Augustine,Raffo,Augustine Raffo,6556636761649680,Sun1395
831.24,715.52,Male,Yes,Fri,Dinner,4,491.35,Ezmeralda,Naashom,Ezmeralda Naashom,6556019399734580,Sun2975
542.35,552.37,Male,Yes,Thu,Meal,3,947.68,Bee,Tippets,Bee Tippets,6556654541936577,Sun1222
865.33,150.54,Female,Yes,Wed,Breakfast,2,848.41,Linet,Evangelia,Linet Evangelia,6541167214334565,Sun4084
734.12,96.56,Male,Yes,Fri,Breakfast,3,5.63,Adele,Dosia,Adele Dosia,6556936952191949,Sun6343
177.03,690.68,Female,Yes,Thu,Breakfast,3,675.9,June,Angelis,June Angelis,6556277296124474,Sun7412
267.12,794.98,Male,No,Sun,Breakfast,1,783.31,Molli,Garek,Molli Garek,6541882870231581,Sun6747
695.17,588.46,Female,Yes,Sat,Breakfast,3,624.59,Sophia,Ahab,Sophia Ahab,6556223413600817,Sun5232
678.25,650.92,Female,Yes,Sat,Breakfast,3,470.91,Caryl,Jeanne,Caryl Jeanne,6556953664721327,Sun8826
649.04,212.09,Male,No,Sun,Dinner,4,737.18,Berta,Ophelia,Berta Ophelia,6541646437423313,Sun3180
971.42,208.67,Male,Yes,Sun,Breakfast,4,724.41,Agathe,Celestine,Agathe Celestine,6541337044427649,Sun6533
835.8,232.01,Female,Yes,Sat,Breakfast,2,114.07,Tarra,Bandeen,Tarra Bandeen,6556384962166715,Sun5797
296.33,495,Female,Yes,Mon,Meal,2,53.12,Hettie,Cosenza,Hettie Cosenza,6541139309861495,Sun1357
330.27,510.2,Female,No,Sun,Dinner,2,935.44,Lacie,Baptlsta,Lacie Baptlsta,6556838437624086,Sun4327
882.65,834.46,Female,Yes,Sun,Meal,3,489.25,Tami,Seessel,Tami Seessel,6541284332564059,Sun0713
541.94,856.29,Male,No,Thu,Meal,3,999.37,Mara,Dunkin,Mara Dunkin,6541652291085641,Sun3664
884.82,851.37,Female,Yes,Sat,Breakfast,4,987.01,Ericka,Willie,Ericka Willie,6556468026840608,Sun1266
407.8,302.47,Female,Yes,Thu,Dinner,1,832.75,Jorry,Olnee,Jorry Olnee,6556510898643304,Sun9531
339.43,759.79,Male,No,Fri,Dinner,1,215.46,Hollie,Vastah,Hollie Vastah,6556200590815963,Sun7840
392.06,913.31,Male,Yes,Thu,Breakfast,2,17.38,Fidelia,Marlie,Fidelia Marlie,6541337098017302,Sun7089
290.21,905.02,Male,No,Sun,Dinner,1,956.43,Tani,Bettine,Tani Bettine,6556867256563351,Sun4397
887.27,363.52,Male,Yes,Tue,Meal,3,305.88,Aili,Kimmie,Aili Kimmie,6556459819625935,Sun5622
443.46,601.29,Female,Yes,Mon,Meal,4,402.22,Aurelie,Abbot,Aurelie Abbot,6556743251460986,Sun9069
229.3,595.21,Female,Yes,Sun,Meal,1,250.3,Bobbi,Thunell,Bobbi Thunell,6541898931023258,Sun1258
112.97,75.26,Male,No,Tue,Dinner,3,387.82,Kirstin,Edee,Kirstin Edee,6556617392158678,Sun4200
882.07,601.14,Male,Yes,Sat,Dinner,3,914.99,Adriana,Kare,Adriana Kare,6541072284748859,Sun8179
486.85,680.72,Male,No,Fri,Breakfast,3,146.4,Rani,Lattie,Rani Lattie,6556090676346824,Sun4689
402.8,911.56,Female,No,Mon,Dinner,2,135.08,Molli,Loring,Molli Loring,6541990945976464,Sun9203
236.62,224.31,Female,Yes,Sun,Meal,1,840.52,Rayna,Buckler,Rayna Buckler,6556616038596198,Sun4694
784.93,364.03,Female,Yes,Tue,Breakfast,4,330.13,Millie,Helfand,Millie Helfand,6556280341937938,Sun3258
280.16,790.82,Female,Yes,Thu,Breakfast,4,848.55,Lorenza,Tristram,Lorenza Tristram,6541960576452574,Sun1578
752.42,120.39,Female,Yes,Mon,Dinner,2,608.6,Coral,Killigrew,Coral Killigrew,6556220475390866,Sun7760
529.02,134.82,Male,No,Wed,Dinner,1,324.94,Jerry,Constancy,Jerry Constancy,6556143416493102,Sun8518
380.13,899.46,Female,Yes,Fri,Meal,4,707.49,Collen,Buttaro,Collen Buttaro,6541305835853296,Sun0186
429.34,268.39,Female,Yes,Sun,Dinner,2,32.84,Rosaline,Radu,Rosaline Radu,6556332443949345,Sun0379
961.11,703.81,Male,No,Thu,Dinner,4,48.31,Lynde,Rheingold,Lynde Rheingold,6541441488068556,Sun1233
257.64,352.11,Male,No,Sun,Breakfast,4,489.04,Gabi,Byrne,Gabi Byrne,6556434564921207,Sun7485
582.01,688.52,Female,Yes,Thu,Meal,2,402.2,Rori,Brenn,Rori Brenn,6541379206432273,Sun5254
823.35,855.01,Male,Yes,Sun,Meal,2,981.53,Dulcinea,An,Dulcinea An,6541320369042414,Sun1143
850.76,862.64,Female,No,Wed,Meal,1,854.43,Melina,Brieta,Melina Brieta,6556848815897717,Sun9328
876.46,350.61,Male,Yes,Tue,Meal,1,785.51,Larine,Fiann,Larine Fiann,6541213971464784,Sun2671
317.75,750.81,Male,Yes,Thu,Breakfast,4,144.03,Cassondra,Yusuk,Cassondra Yusuk,6541868617775037,Sun2580
396.82,709.87,Male,No,Tue,Dinner,3,530.48,Isa,Valoniah,Isa Valoniah,6556552871038866,Sun9195
786.21,155.27,Female,Yes,Thu,Dinner,4,44.39,Donetta,Romelda,Donetta Romelda,6541490884369480,Sun8979
624.07,594.16,Female,No,Wed,Meal,1,589.21,Ileana,Stoller,Ileana Stoller,6556948655553133,Sun0883
460.36,716.91,Male,Yes,Sat,Breakfast,4,132.26,Gui,Reinke,Gui Reinke,6556447037015411,Sun6114
890.34,141.76,Male,No,Sun,Meal,1,969.95,Maridel,Eliathas,Maridel Eliathas,6556341436761136,Sun6817
680.77,655.33,Male,Yes,Sun,Breakfast,3,582.95,Candi,Daegal,Candi Daegal,6541274422140125,Sun1092
701.31,274.11,Female,No,Tue,Meal,3,144.18,Nita,Damarra,Nita Damarra,6556359478572146,Sun3372
593.01,854.75,Female,Yes,Wed,Dinner,1,1.7,Elora,Mathilde,Elora Mathilde,6556070387902128,Sun6707
940.59,441.54,Female,No,Mon,Dinner,3,183.29,Sissy,Janith,Sissy Janith,6556858752500160,Sun8274
517.66,764.66,Male,Yes,Mon,Breakfast,2,346.12,Daphne,Shama,Daphne Shama,6541525365171456,Sun5164
351.31,327.85,Female,Yes,Thu,Meal,3,461.82,Helena,Goth,Helena Goth,6556557039888421,Sun0107
707.57,224.86,Female,No,Sat,Breakfast,4,357.6,Halette,Maples,Halette Maples,6556743889001027,Sun7910
106.33,572.91,Female,Yes,Mon,Breakfast,2,382.37,Janis,Emmy,Janis Emmy,6541709494614575,Sun4404
209.05,158.01,Female,Yes,Sat,Dinner,4,767.01,Adelle,Macey,Adelle Macey,6556000000562956,Sun2333
597.96,455.65,Female,No,Thu,Dinner,3,668.3,Melisent,Pattin,Melisent Pattin,6541253988498294,Sun6677
581.52,990.76,Male,Yes,Tue,Dinner,2,759.42,Lily,Gale,Lily Gale,6541990816720207,Sun0779
622.8,257.24,Male,No,Thu,Dinner,4,798.4,Sindee,Ralfston,Sindee Ralfston,6541451980559607,Sun1380
761.52,103.36,Female,Yes,Mon,Breakfast,1,218.24,Vita,Nelsen,Vita Nelsen,6556118899086782,Sun7390
326.16,749.77,Male,Yes,Wed,Dinner,1,200.18,Christal,Mata,Christal Mata,6556997242523557,Sun3675
851.22,434.62,Male,No,Sun,Dinner,2,748.23,Sharai,Fulmer,Sharai Fulmer,6556000785816456,Sun4095
606.36,997.19,Female,No,Sat,Dinner,1,620.5,Di,Tristram,Di Tristram,6556266516086330,Sun7161
171.44,337.43,Female,No,Tue,Breakfast,1,554.84,Mallory,Halsey,Mallory Halsey,6541190668816204,Sun9032
602.02,612.92,Female,Yes,Fri,Meal,1,650.22,Mariele,Herrera,Mariele Herrera,6556258925516329,Sun7065
331.24,214.63,Male,No,Wed,Breakfast,3,553.09,Alexine,Goddard,Alexine Goddard,6556534961104905,Sun4905
340.27,24.45,Female,Yes,Tue,Breakfast,1,700.09,Mamie,Janith,Mamie Janith,6556106551617445,Sun3466
558.79,940.52,Female,Yes,Wed,Meal,3,717.75,Isa,Joseph,Isa Joseph,6556029840634670,Sun6324
350.75,525.58,Male,No,Thu,Meal,4,621.62,Elsie,Sekofski,Elsie Sekofski,6541582226678654,Sun9774
680.55,839.64,Female,No,Sat,Meal,2,734.73,Zondra,Mehalek,Zondra Mehalek,6556858436768173,Sun7340
552.65,346.06,Male,Yes,Mon,Dinner,1,319.65,Daphne,Liebermann,Daphne Liebermann,6556751209381252,Sun6996
615.27,512.25,Female,No,Sun,Breakfast,4,526.23,Anallese,Gemini,Anallese Gemini,6556311262015155,Sun6442
641.78,924.1,Male,No,Thu,Breakfast,1,960.53,Candy,Dorothy,Candy Dorothy,6556754582245538,Sun9465
195.06,552.25,Male,No,Sun,Dinner,1,526.36,Candi,Darrell,Candi Darrell,6556035073717292,Sun3155
992.74,878.85,Male,No,Wed,Breakfast,3,194.63,Suzette,Calhoun,Suzette Calhoun,6556655460320552,Sun4728
445.96,433.98,Female,No,Sat,Breakfast,4,234.37,Loree,Rugen,Loree Rugen,6541563498273771,Sun7253
444.13,874.3,Female,Yes,Thu,Meal,3,181.28,Etta,Tound,Etta Tound,6541275199178139,Sun4952
638.62,220.02,Male,Yes,Sat,Meal,4,328.08,Bettine,Fancie,Bettine Fancie,6541156275685545,Sun2788
916.56,890.86,Female,No,Thu,Meal,3,477.71,Marti,Bahr,Marti Bahr,6541966369311898,Sun4303
979.67,799.04,Female,No,Thu,Breakfast,3,321.24,Gwenneth,Gert,Gwenneth Gert,6541252444413248,Sun7262
879.61,616.15,Male,Yes,Tue,Dinner,3,707.05,Beverley,Herrera,Beverley Herrera,6556004745483933,Sun7705
181.81,686.76,Male,Yes,Mon,Meal,2,283.22,Danny,Zrike,Danny Zrike,6541574762651068,Sun9213
623.11,251.75,Female,Yes,Sun,Dinner,4,239.11,Catrina,Adamsen,Catrina Adamsen,6556943921162134,Sun8926
874.32,299.45,Male,No,Sat,Dinner,2,564.23,Marline,Corilla,Marline Corilla,6556813721537566,Sun9539
125.59,980.86,Male,Yes,Sun,Meal,1,216.92,Betta,Phaidra,Betta Phaidra,6556373992141439,Sun3270
997.71,790.77,Male,Yes,Thu,Dinner,1,592.93,Nollie,Oriana,Nollie Oriana,6541322892406449,Sun2845
945.64,850.29,Female,Yes,Tue,Meal,4,270.57,Grier,Artie,Grier Artie,6556170684117927,Sun9425
880.97,154.07,Male,No,Sat,Breakfast,3,151.68,Mariele,Odysseus,Mariele Odysseus,6541627257284477,Sun2040
434.56,157.35,Female,No,Mon,Dinner,3,124.39,Dorthy,Randene,Dorthy Randene,6541910662323962,Sun5660
856.53,650.23,Female,No,Sun,Dinner,2,556.46,Marylou,Woodberry,Marylou Woodberry,6556767787513145,Sun6490
269.93,60.26,Male,Yes,Tue,Breakfast,1,286.73,Jordan,Cressida,Jordan Cressida,6556935773304909,Sun8023
108.52,895.03,Female,No,Tue,Meal,4,601.06,Millie,Wenoa,Millie Wenoa,6541864294758181,Sun6346
152.58,519.99,Male,Yes,Sat,Breakfast,2,623.17,Annaliese,Reneta,Annaliese Reneta,6556709084633565,Sun4725
209.67,957.29,Female,No,Sun,Meal,1,76.02,Minda,Maribeth,Minda Maribeth,6556733488178103,Sun8940
821.72,970.91,Female,No,Fri,Meal,1,838.07,Laurene,Penelopa,Laurene Penelopa,6556055623976057,Sun0026
299.87,247.92,Female,No,Tue,Meal,3,219.59,Lucy,Sallyann,Lucy Sallyann,6556291938080382,Sun3001
620.25,479.61,Female,Yes,Thu,Meal,4,296.53,Caressa,Markman,Caressa Markman,6541746959246771,Sun3495
791.12,578.32,Male,Yes,Mon,Dinner,2,410.77,Vanessa,Dorothy,Vanessa Dorothy,6541974923741122,Sun7225
433.06,75.67,Female,No,Wed,Dinner,4,658.25,Caressa,Carvey,Caressa Carvey,6556306758559289,Sun9197
858.26,815.32,Female,Yes,Thu,Breakfast,4,382.57,Corina,Craggie,Corina Craggie,6556898653878246,Sun9814
786.65,461.49,Male,No,Fri,Breakfast,4,573.03,Sheelagh,Fairweather,Sheelagh Fairweather,6541914183899869,Sun2202
326.71,865.44,Male,Yes,Thu,Meal,1,751.08,Daryl,Rillings,Daryl Rillings,6541399428732123,Sun8804
739.24,653.1,Female,No,Fri,Dinner,2,498.4,Jsandye,Alfons,Jsandye Alfons,6541417148875916,Sun6614
270.04,688.82,Male,Yes,Thu,Dinner,3,223.25,Mildrid,Mathilde,Mildrid Mathilde,6541584242278582,Sun9306
246.79,315.06,Female,Yes,Tue,Meal,2,992.98,Corry,Lymann,Corry Lymann,6556720668810009,Sun5866
353.54,415.23,Female,No,Tue,Meal,2,152.31,Adele,Dermott,Adele Dermott,6556426796982860,Sun6632
989.51,503,Female,No,Thu,Meal,4,198.66,Gusty,Egbert,Gusty Egbert,6556597170826894,Sun5395
314.26,149.27,Male,No,Wed,Dinner,4,351.66,Ofilia,Ricki,Ofilia Ricki,6556379782836212,Sun6949
810.15,625.16,Male,No,Mon,Meal,3,498.67,Rosanne,Vary,Rosanne Vary,6556342099254204,Sun3232
659.28,57.65,Female,No,Thu,Dinner,4,689.63,Ginnie,Nance,Ginnie Nance,6556533151111975,Sun9596
853.15,94.69,Female,Yes,Sat,Breakfast,1,319.1,Alie,Fillbert,Alie Fillbert,6556049382519358,Sun9326
903.72,163.06,Male,No,Sat,Dinner,2,497.03,Siana,Fadiman,Siana Fadiman,6556410814738449,Sun5294
538.18,265.84,Female,Yes,Wed,Breakfast,3,554.41,Joelly,Lilybelle,Joelly Lilybelle,6541717985035081,Sun1010
409.41,60.99,Male,No,Mon,Meal,3,792.68,Adele,Rozanna,Adele Rozanna,6541247105993495,Sun9530
344.94,776.57,Male,No,Tue,Meal,3,739.57,Reeba,Bury,Reeba Bury,6556495581546047,Sun9369
986.97,729.3,Male,No,Tue,Meal,4,161.07,Fidelia,Pettiford,Fidelia Pettiford,6541058599299155,Sun6932
129.96,684.6,Female,Yes,Sat,Dinner,1,479.41,Janenna,Marijo,Janenna Marijo,6541560599610273,Sun4800
198.86,958.03,Male,No,Wed,Dinner,1,358.87,Roberta,Natalia,Roberta Natalia,6541794865447298,Sun6931
215.17,451.55,Male,Yes,Mon,Dinner,3,293.84,Melisent,Rosalba,Melisent Rosalba,6556304172927290,Sun5305
794.1,620.83,Female,Yes,Wed,Breakfast,4,981.95,Chere,Ralfston,Chere Ralfston,6556461010989310,Sun4895
393.21,407.15,Female,Yes,Sat,Meal,2,77.09,Brandise,Jerold,Brandise Jerold,6541842901290618,Sun5412
684.07,143.12,Female,No,Mon,Dinner,3,862.85,Chickie,Lasley,Chickie Lasley,6556553376646017,Sun3902
485.74,589.16,Female,No,Sat,Dinner,2,858.09,Miquela,Terrence,Miquela Terrence,6541254278596488,Sun1987
796.2,499.28,Male,Yes,Fri,Breakfast,1,555.1,Di,Zeeba,Di Zeeba,6541328200110319,Sun5591
716.39,971.49,Female,Yes,Fri,Meal,4,191.65,Dolli,Colp,Dolli Colp,6556075903129235,Sun2669
118.81,374.18,Male,Yes,Mon,Breakfast,4,168.5,Chastity,Wittie,Chastity Wittie,6541512343876851,Sun0408
972.28,134.16,Female,No,Sun,Meal,3,902.3,Nonnah,Rosalba,Nonnah Rosalba,6541975596576325,Sun2800
331.72,777.82,Male,No,Mon,Meal,1,715.48,Talya,Whiffen,Talya Whiffen,6541062518095593,Sun7471
762.72,22.71,Male,Yes,Thu,Breakfast,1,751.32,Eolanda,Parsaye,Eolanda Parsaye,6541917779935181,Sun3150
554.04,656.91,Male,No,Sun,Meal,1,93.52,Melanie,Schroth,Melanie Schroth,6556440152507879,Sun7604
400.75,161.21,Female,No,Sun,Breakfast,1,566.17,Gertrud,Gombach,Gertrud Gombach,6541160498647280,Sun9754
105.81,256.77,Female,No,Wed,Breakfast,4,204.93,Celisse,Pitt,Celisse Pitt,6556271957584735,Sun3513
774.34,920.6,Male,No,Sun,Breakfast,4,292.69,Ketti,Audly,Ketti Audly,6556791816341268,Sun5357
287.45,154.83,Male,Yes,Sat,Dinner,3,328.73,Ekaterina,Hebner,Ekaterina Hebner,6556787519342749,Sun9402
963.03,742.26,Female,No,Tue,Breakfast,1,301.97,Kirstin,Dowski,Kirstin Dowski,6541143361890615,Sun6166
983.8,279.55,Female,No,Thu,Breakfast,3,104.42,Shannah,Montgomery,Shannah Montgomery,6541664620265139,Sun3758
987.41,408.86,Female,Yes,Fri,Dinner,3,101.92,Kathi,Shaver,Kathi Shaver,6556093423982937,Sun3695
811.92,194.7,Female,Yes,Fri,Breakfast,4,125.06,Marjie,Bashemeth,Marjie Bashemeth,6541290565522219,Sun6297
707.73,32.59,Female,No,Wed,Breakfast,1,408.42,Paola,Gemini,Paola Gemini,6556829359440050,Sun3776
211.89,77.33,Female,Yes,Sat,Meal,2,332.81,Augustine,Persse,Augustine Persse,6556674645178967,Sun0316
851.98,813.08,Female,No,Thu,Dinner,3,18.9,Chloris,Kamaria,Chloris Kamaria,6556841398368785,Sun0755
704.63,316.89,Male,Yes,Mon,Dinner,3,481.47,Hyacinthe,Niccolo,Hyacinthe Niccolo,6541488378936558,Sun2048
421.15,329,Male,No,Sun,Meal,3,923.11,Marjie,Ax,Marjie Ax,6541107876647103,Sun4442
158.86,905.92,Female,No,Thu,Meal,2,645.7,Ada,An,Ada An,6541167522052094,Sun8478
111.3,144,Male,Yes,Sat,Dinner,2,746.86,Dagmar,Thilda,Dagmar Thilda,6556940837278443,Sun4042
169.3,902.93,Female,No,Fri,Breakfast,1,124.52,Ariela,Holtz,Ariela Holtz,6556925082401831,Sun5564
429.78,797.31,Male,Yes,Fri,Breakfast,2,594.72,Blondelle,Edee,Blondelle Edee,6541545307776472,Sun0799
472.2,187.43,Female,No,Sat,Meal,1,763.5,Peri,Magnolia,Peri Magnolia,6556393393404633,Sun2382
600.78,502.3,Female,No,Sat,Breakfast,2,726.14,Albertina,McGrody,Albertina McGrody,6556352904884562,Sun5662
386.12,11.38,Female,No,Thu,Breakfast,1,791.72,Gwyneth,Elisha,Gwyneth Elisha,6541172546803879,Sun8990
827.3,266.12,Female,No,Thu,Meal,3,390.27,Edyth,Colyer,Edyth Colyer,6556946756849302,Sun8697
597.04,730.03,Female,Yes,Sun,Breakfast,4,838.78,Therine,Wandie,Therine Wandie,6556637170231150,Sun6841
274.34,94.47,Female,No,Mon,Dinner,2,399.61,Talya,Claudine,Talya Claudine,6541611846330716,Sun5922
389.49,857.93,Female,Yes,Fri,Dinner,2,123.82,Melisent,Sammons,Melisent Sammons,6556299950905688,Sun5418
258.91,186.92,Male,No,Tue,Dinner,2,988.23,Augustine,Schroth,Augustine Schroth,6556027415046749,Sun8342
798.27,457.19,Male,Yes,Thu,Meal,2,786.63,Millie,Vale,Millie Vale,6541009043134959,Sun6283
435.05,357.57,Male,No,Tue,Breakfast,2,834.64,Allis,Manolo,Allis Manolo,6541723301114442,Sun1993
495.79,593.94,Male,No,Wed,Dinner,1,847.57,Alexine,Thar,Alexine Thar,6541595008012249,Sun7404
702.4,75.08,Female,Yes,Wed,Breakfast,2,640.04,Glynnis,Gabrielli,Glynnis Gabrielli,6556094624618415,Sun5304
720.55,639.11,Male,Yes,Sun,Dinner,1,991.43,Devina,Milde,Devina Milde,6556727672968320,Sun5860
852.47,555.12,Male,Yes,Sat,Dinner,4,838.83,Amalie,Deny,Amalie Deny,6541669600832922,Sun0333
367.16,484.11,Male,Yes,Sun,Dinner,3,932.42,Evita,Cressida,Evita Cressida,6556898050405714,Sun7618
164.35,479.67,Male,No,Wed,Breakfast,4,383.28,Keelia,Remmer,Keelia Remmer,6556360028374765,Sun9567
487.51,539.73,Male,No,Wed,Dinner,3,734.74,Harrietta,Ambrosia,Harrietta Ambrosia,6541767784639766,Sun2213
630.8,615.11,Male,No,Thu,Breakfast,2,336.79,Kirbee,Bebe,Kirbee Bebe,6541468586515741,Sun4750
485.62,192.45,Male,Yes,Thu,Breakfast,1,366.57,Abbie,Loleta,Abbie Loleta,6556467251159082,Sun5600
158.33,964.61,Female,Yes,Sat,Dinner,3,779.41,Claudina,Arley,Claudina Arley,6556587059930297,Sun2819
749.03,103.72,Female,No,Sun,Dinner,1,940.38,Pierette,Mott,Pierette Mott,6541622095774867,Sun6962
572.11,580.01,Female,No,Tue,Breakfast,2,959.97,Gaylene,Felecia,Gaylene Felecia,6541178327657382,Sun5544
129.22,533.75,Male,No,Wed,Dinner,1,373.97,Rayna,Ursulette,Rayna Ursulette,6556896603415496,Sun1448
799.26,670.87,Female,No,Thu,Breakfast,1,471.02,Tiffie,Wareing,Tiffie Wareing,6556651621564581,Sun3830
405.28,239.5,Female,No,Sat,Dinner,1,526.98,Mignon,Bouchard,Mignon Bouchard,6541497302819900,Sun5465
158.94,242.76,Female,Yes,Fri,Meal,3,629.88,Celene,Nickola,Celene Nickola,6541513776381778,Sun2879
664.08,723.17,Female,Yes,Wed,Dinner,3,632.7,Shel,Birdella,Shel Birdella,6541504498120993,Sun1093
107.86,606.7,Male,Yes,Mon,Meal,1,615.88,Kamilah,Seligman,Kamilah Seligman,6556383172283891,Sun6112
744.59,421.8,Female,Yes,Wed,Dinner,1,458.39,Alexine,Israeli,Alexine Israeli,6556239258168127,Sun5194
983.92,157.03,Male,Yes,Tue,Dinner,2,171.26,Susette,McLaughlin,Susette McLaughlin,6541504082314083,Sun2224
669.37,735.62,Male,Yes,Thu,Dinner,3,800.74,Lucille,Maisey,Lucille Maisey,6541864672975592,Sun9311
833.74,961.28,Female,No,Wed,Meal,3,692.29,Carolina,Ardeha,Carolina Ardeha,6556423835381930,Sun9814
107.81,558.88,Male,No,Sat,Meal,2,87.05,Myriam,Old,Myriam Old,6541600120025463,Sun8816
874.54,146.1,Male,Yes,Sun,Meal,3,61.24,Pamella,Hachmin,Pamella Hachmin,6541173893666249,Sun1026
624.98,264.1,Female,No,Mon,Dinner,1,109.97,Alejandra,Lilybelle,Alejandra Lilybelle,6556647637130418,Sun7011
852.28,336.68,Male,Yes,Mon,Breakfast,4,196.56,Verla,Charity,Verla Charity,6541495600886550,Sun4869
881.82,34.8,Male,No,Wed,Meal,1,324.45,Valli,Brian,Valli Brian,6556368163852385,Sun0803
164.5,133.38,Female,No,Mon,Meal,3,564.47,Jean,Bethany,Jean Bethany,6556873675378840,Sun0666
651.79,10.04,Female,No,Sun,Dinner,3,186.5,Ivett,Fry,Ivett Fry,6556762653853537,Sun2095
686.21,918.64,Female,No,Sat,Meal,2,911.88,Latisha,Pip,Latisha Pip,6541896036900304,Sun8054
534.8,385.35,Male,No,Thu,Breakfast,1,745.77,Drucie,Zenas,Drucie Zenas,6556062061239824,Sun7826
881.44,712.63,Male,Yes,Tue,Meal,2,623.52,Lily,Shama,Lily Shama,6541468388848164,Sun2248
446.21,331.64,Male,Yes,Sat,Meal,4,279.22,Ardys,Christine,Ardys Christine,6541993857391322,Sun6110
658.63,377.97,Male,No,Sat,Breakfast,1,207.43,Myriam,Teryn,Myriam Teryn,6541570984251993,Sun4824
551.24,881.6,Female,Yes,Thu,Meal,1,538.52,Bill,Jillane,Bill Jillane,6541516496708903,Sun6510
942.27,487.44,Female,Yes,Mon,Breakfast,1,98.33,Aigneis,Erb,Aigneis Erb,6541286628007168,Sun4099
298.21,758.51,Female,No,Thu,Dinner,3,201.65,Rori,Ivens,Rori Ivens,6541873832088262,Sun7586
912.08,905.36,Female,No,Mon,Dinner,2,923.66,Ariela,Weitman,Ariela Weitman,6541687529559959,Sun2814
206.21,321.84,Female,Yes,Tue,Dinner,1,689.58,Allyce,Rocray,Allyce Rocray,6556386675856744,Sun7014
999.73,555.51,Female,Yes,Thu,Meal,1,416.66,Nanete,Hillel,Nanete Hillel,6541887756475616,Sun1395
689.26,321.77,Female,No,Fri,Dinner,1,541.7,Nariko,Delp,Nariko Delp,6541097347431595,Sun2833
552.65,9.17,Male,No,Fri,Dinner,3,705.34,Corly,Raffo,Corly Raffo,6541796785925969,Sun4182
260.87,991.7,Female,Yes,Sat,Dinner,4,721.03,Bertine,Alice,Bertine Alice,6556657538122233,Sun7077
196.74,486.28,Male,No,Mon,Dinner,4,100.12,Karly,Lilybelle,Karly Lilybelle,6556116687135187,Sun6208
303.19,959.45,Male,No,Sun,Meal,3,424.8,Diena,Frodi,Diena Frodi,6556156528200509,Sun5979
517.32,478.36,Male,No,Tue,Meal,4,846.89,Mellicent,Auberbach,Mellicent Auberbach,6541706496913739,Sun8786
643.74,916.54,Female,Yes,Thu,Dinner,3,641.47,Madalyn,Mathilde,Madalyn Mathilde,6541438524459525,Sun5015
487.42,865.58,Male,Yes,Thu,Dinner,1,655.85,Jobi,Grayce,Jobi Grayce,6556523599341829,Sun2177
845.16,922.66,Male,No,Tue,Dinner,3,598.36,Cathyleen,Brunell,Cathyleen Brunell,6556241331803902,Sun8502
861.27,199.34,Male,No,Sun,Dinner,4,849.14,Mariann,Rad,Mariann Rad,6556411104274976,Sun1058
499.74,352.81,Female,No,Mon,Meal,3,476.07,Madeleine,Bronk,Madeleine Bronk,6541889315547026,Sun6388
510.48,869.22,Female,No,Tue,Meal,2,469.03,Fanchon,Colp,Fanchon Colp,6541044313926477,Sun7001
139.66,65.87,Male,No,Sat,Dinner,2,285.01,Vonny,Natalia,Vonny Natalia,6541522477080048,Sun6243
896.08,598.37,Female,Yes,Sat,Dinner,2,200.76,Shell,Ilka,Shell Ilka,6541997187148355,Sun1133
525.9,2.56,Female,Yes,Wed,Meal,1,740.99,Harmonia,Zenas,Harmonia Zenas,6541471476355970,Sun8133
557.83,420.12,Female,Yes,Tue,Dinner,2,238.43,Tilly,Gusella,Tilly Gusella,6541557650308718,Sun5724
520.24,576.16,Male,No,Fri,Meal,2,890.11,Anthia,Sawtelle,Anthia Sawtelle,6541584800507997,Sun2258
933.09,204.62,Female,No,Sun,Breakfast,1,135.93,Paule,Therine,Paule Therine,6541012553489219,Sun2797
871.18,27.23,Female,No,Wed,Breakfast,2,528.19,Mellicent,Vernier,Mellicent Vernier,6556142781751961,Sun4596
745.59,708.72,Male,No,Mon,Breakfast,1,204.14,Sean,O'Rourke,Sean O'Rourke,6541571210473949,Sun3356
303.38,742.55,Female,Yes,Sat,Dinner,2,143.33,Lorne,Karl,Lorne Karl,6556287803405997,Sun6343
137.32,680.12,Male,Yes,Thu,Meal,4,569.69,Lesly,Rurik,Lesly Rurik,6541970616114200,Sun6044
525.02,805.85,Female,Yes,Tue,Dinner,3,346.72,Correy,Daegal,Correy Daegal,6541540366897739,Sun3046
950.45,215.84,Male,No,Wed,Meal,3,875,Violet,Yorick,Violet Yorick,6556199449175336,Sun6333
765.31,169.41,Female,No,Thu,Breakfast,3,649.76,Mariann,Audly,Mariann Audly,6541628109088501,Sun7308
561.86,440.58,Female,No,Tue,Meal,1,935.64,Elora,Jeanne,Elora Jeanne,6556638401270712,Sun7585
396.47,292.23,Male,No,Thu,Meal,2,861.56,Margette,Parsaye,Margette Parsaye,6556082765651374,Sun5106
346.79,897.98,Female,Yes,Mon,Dinner,2,73.19,Tobe,Dash,Tobe Dash,6556555581201468,Sun6216
